time,mean_v,std_v,wavelength
0.005,-0.5208344928226016,0.002973222371172563,570.6058571959836
0.015,-0.5196116324980852,0.0030256796201003854,570.6175715879509
0.025,-0.5196116324980852,0.0031111434642652693,570.6292859799182
0.035,-0.5194587749575207,0.0029417447397539205,570.6410003718855
0.045,-0.5206306827685157,0.003144678719987207,570.6527147638527
0.055,-0.5220573531471183,0.0018456637868025222,570.66442915582
0.065,-0.522312115714726,0.0017471271224450693,570.6761435477873
0.075,-0.5212421129307738,0.0024425233046283727,570.6878579397546
0.085,-0.5195097274710421,0.0028507478386664478,570.6995723317218
0.095,-0.5197644900386499,0.003183219411319927,570.7112867236891
0.105,-0.5206306827685157,0.0029732223711725634,570.7230011156564
0.115,-0.5224649732552905,0.0014655139827770237,570.7347155076237
0.125,-0.5220064006335968,0.0016193771823600712,570.7464298995909
0.135,-0.5201211576333002,0.0030429644200747324,570.7581442915582
0.145,-0.5195097274710422,0.0030291444705000128,570.7698586835255
0.155,-0.5206306827685157,0.0028836738332709043,570.7815730754928
0.165,-0.5212421129307738,0.0024425233046283727,570.79328746746
0.175,-0.5196625850116066,0.003022644617926423,570.8050018594273
0.185,-0.5200192526062574,0.0033887184578922213,570.8167162513946
0.195,-0.5211911604172524,0.0023711575214558525,570.8284306433619
0.205,-0.5220573531471183,0.0011439269412490786,570.8401450353291
0.215,-0.5206816352820369,0.0028622234016809616,570.8518594272964
0.225,-0.5196625850116067,0.003022644617926423,570.8635738192637
0.235,-0.5204778252279512,0.0029417447397539205,570.875288211231
0.245,-0.5212421129307739,0.0025476256760761373,570.8870026031982
0.255,-0.5219044956065538,0.0021702071089903384,570.8987169951655
0.265,-0.5204268727144294,0.0027761811983841533,570.9104313871328
0.275,-0.5193059174169561,0.003025679620100386,570.9221457791001
0.285,-0.5200192526062574,0.002976748280945332,570.9338601710673
0.295,-0.5218535430930322,0.0018399716721309164,570.9455745630346
0.305,-0.5220064006335967,0.0019160729219546472,570.9572889550019
0.315,-0.5205287777414724,0.0028322902290039927,570.9690033469692
0.325,-0.5198663950656929,0.00291307906458269,570.9807177389364
0.335,-0.5204778252279512,0.0029417447397539205,570.9924321309037
0.345,-0.5220573531471183,0.0018456637868025222,571.004146522871
0.355,-0.5218535430930322,0.001691454776958152,571.0158609148383
0.365,-0.5203759202009078,0.002793601653284764,571.0275753068055
0.375,-0.5197644900386499,0.0030139563429327585,571.0392896987728
0.385,-0.5200192526062574,0.0028873090995529555,571.0510040907401
0.395,-0.5218535430930322,0.0021058130823374656,571.0627184827074
0.405,-0.5219044956065537,0.001616135182747238,571.0744328746746
0.415,-0.5209873503631662,0.0025087283434035387,571.0861472666419
0.425,-0.5192549649034346,0.002934604572089719,571.0978616586092
0.435,-0.5204778252279512,0.0031149342043403166,571.1095760505765
0.445,-0.5220573531471183,0.0015354223622231278,571.1212904425437
0.455,-0.5217516380659891,0.001828534285952622,571.133004834511
0.465,-0.52078354030908,0.002623191104695942,571.1447192264783
0.475,-0.5198154425521713,0.003177860105265846,571.1564336184456
0.485,-0.5217006855524677,0.0023821913526691405,571.1681480104128
0.495,-0.5221083056606399,0.001616135182747238,571.1798624023801
0.505,-0.5208344928226016,0.002695667225974292,571.1915767943474
0.515,-0.5198154425521712,0.003094239544199926,571.2032911863147
0.525,-0.5198154425521713,0.003177860105265846,571.2150055782819
0.535,-0.5220573531471183,0.0019826626807563394,571.2267199702492
0.545,-0.5221592581741613,0.0016914547769581517,571.2384343622165
0.555,-0.5208344928226016,0.002695667225974292,571.2501487541838
0.565,-0.5195606799845638,0.0029399613235610547,571.261863146151
0.575,-0.5197135375251283,0.0031043929416071877,571.2735775381183
0.585,-0.5208854453361234,0.002858556233741108,571.2852919300856
0.595,-0.5224140207417689,0.001566700348308043,571.2970063220529
0.605,-0.5215987805254245,0.002133648506288535,571.3087207140201
0.615,-0.5196116324980852,0.0030256796201003854,571.3204351059874
0.625,-0.5194587749575207,0.003029577298175366,571.3321494979547
0.635,-0.5210892553902094,0.002746265091239468,571.343863889922
0.645,-0.5222102106876828,0.0017620728790711684,571.3555782818892
0.655,-0.520885445336123,0.0026687807624383034,571.3672926738565
0.665,-0.5197644900386496,0.0030139563429327576,571.3790070658238
0.675,-0.5193568699304776,0.003113250000808519,571.3907214577911
0.685,-0.5195606799845638,0.0030278456162401274,571.4024358497583
0.695,-0.5204268727144296,0.0029590767191407944,571.4141502417256
0.705,-0.5220064006335968,0.001448414984387677,571.4258646336929
0.715,-0.521649733038946,0.002080757900235796,571.4375790256602
0.725,-0.5198154425521712,0.0030082955082805403,571.4492934176274
0.735,-0.5195606799845638,0.0030278456162401274,571.4610078095947
0.745,-0.5208854453361234,0.002765296955068381,571.472722201562
0.755,-0.5221083056606399,0.0014447894092786534,571.4844365935293
0.765,-0.521751638065989,0.00221742352971942,571.4961509854965
0.775,-0.5199683000927356,0.0030725521722982014,571.5078653774638
0.785,-0.5199173475792144,0.0034041604082665333,571.5195797694311
0.795,-0.5210892553902093,0.002746265091239468,571.5312941613984
0.805,-0.5222611632012044,0.0013304541178316522,571.5430085533656
0.815,-0.5212930654442952,0.0022924341751360887,571.5547229453329
0.825,-0.5197644900386497,0.0030139563429327576,571.5664373373002
0.835,-0.5194078224439991,0.0031145132388401384,571.5781517292675
0.845,-0.5208344928226017,0.0026956672259742923,571.5898661212346
0.855,-0.5219554481200752,0.0016976449340673505,571.601580513202
0.865,-0.5219044956065537,0.0017709797911504063,571.6132949051693
0.875,-0.5197644900386496,0.0030139563429327576,571.6250092971366
